id,division,venue,dt,home_team,away_team,courts,home_authorised,away_authorised,home_captain,away_captain,played,home_rubbers,away_rubbers,drawn_rubbers,home_games,away_games,home_points,away_points,home_attendence,away_attendence,home_PTS,away_PTS,status,confirmed,key,submitted_by,submitted_dt,confirmed_by,confirmed_dt,
122,29,28,25.09.2015 17:00:00,159,162,2,,,,,159,7,2,0,14,6,379,339,6,6,3,1,0,3,,0,,,
123,29,28,18.10.2015 17:00:00,159,164,2,,,,,159,9,0,0,18,0,379,239,6,6,3,1,0,3,,0,,,
124,29,28,29.11.2015 17:00:00,159,165,2,,,,,159,9,0,0,18,1,398,200,6,4,3,0,0,3,,0,,,
125,29,19,24.02.2016 19:30:00,161,159,2,,,,,159,4,5,0,8,11,325,351,6,6,1,3,0,3,,0,,,
126,29,19,04.11.2015 19:30:00,161,160,2,,,,,160,3,6,0,9,14,399,416,6,6,1,3,0,3,,0,,,
127,29,19,23.03.2016 19:30:00,161,163,2,,,,,161,5,4,0,12,10,398,380,6,6,3,1,0,3,,0,,,
128,29,19,18.11.2015 19:30:00,161,158,2,,,,,158,4,5,0,8,14,397,431,6,6,1,3,0,3,,0,,,
129,29,19,16.09.2015 19:30:00,161,162,2,,,,,161,5,4,0,11,10,388,396,6,6,3,1,0,3,,0,,,
130,29,19,02.12.2015 19:30:00,161,164,2,,,,,161,8,1,0,16,3,387,245,6,6,3,1,0,3,,0,,,
131,29,19,21.10.2015 19:30:00,161,165,2,,,,,161,9,0,0,18,3,424,238,6,4,3,0,0,3,,0,,,
134,29,22,09.10.2015 19:30:00,166,159,2,,,,,159,2,7,0,5,15,294,394,6,6,1,3,0,3,,0,,,
135,29,22,01.04.2016 19:30:00,166,161,2,,,,,166,6,3,0,13,7,393,370,6,6,3,1,0,3,,0,,,
136,29,22,08.01.2016 19:30:00,166,160,2,,,,,160,0,9,0,4,18,344,441,6,6,1,3,0,3,,0,,,
137,29,22,08.04.2016 19:30:00,166,163,2,,,,,163,4,5,0,10,11,379,409,6,6,1,3,0,3,,0,,,
138,29,22,22.01.2016 19:30:00,166,158,2,,,,,158,0,9,0,2,18,340,421,6,6,1,3,0,3,,0,,,
139,29,22,06.11.2015 19:30:00,166,162,2,,,,,162,1,8,0,3,16,243,383,6,6,1,3,0,3,,0,,,
140,29,22,25.09.2015 19:30:00,166,164,2,,,,,166,9,0,0,18,1,404,313,6,6,3,1,0,3,,0,,,
